idx,choice1,choice2,choice3,choice4,choice5,choice6
44,0.44547462463378906,0.2903505861759186,0.1973004937171936,0.06687437742948532,0.0,0.0
45,0.28455790877342224,0.27988141775131226,0.28173553943634033,0.15382511913776398,0.0,0.0
46,0.45071327686309814,0.41425928473472595,0.07552443444728851,0.059502918273210526,0.0,0.0
47,0.11663756519556046,0.09927832335233688,0.6922264099121094,0.0918576568365097,0.0,0.0
48,0.1668054312467575,0.28245794773101807,0.28944316506385803,0.2612934112548828,0.0,0.0
49,0.23384793102741241,0.2551305592060089,0.18909795582294464,0.3219235837459564,0.0,0.0
50,0.19488173723220825,0.15831609070301056,0.4877646267414093,0.1590375453233719,0.0,0.0
51,0.1873500645160675,0.4301792085170746,0.18663054704666138,0.19584020972251892,0.0,0.0
52,0.24512358009815216,0.3101491928100586,0.2935251295566559,0.15120217204093933,0.0,0.0
53,0.12803173065185547,0.06353926658630371,0.23138752579689026,0.36139196157455444,0.05020890384912491,0.16544055938720703
54,0.08999506384134293,0.7298001646995544,0.09169270843267441,0.08851207047700882,0.0,0.0
55,0.13406729698181152,0.5579780340194702,0.1291264444589615,0.178828164935112,0.0,0.0
56,0.17143380641937256,0.11065615713596344,0.26979950070381165,0.44811055064201355,0.0,0.0
57,0.5471304059028625,0.3141399323940277,0.057119861245155334,0.08160985261201859,0.0,0.0
58,0.4261215925216675,0.45174548029899597,0.06919825077056885,0.052934687584638596,0.0,0.0
59,0.20197120308876038,0.31568869948387146,0.408450722694397,0.07388939708471298,0.0,0.0
60,0.07130908221006393,0.32623928785324097,0.5173295736312866,0.08512202650308609,0.0,0.0
61,0.19142179191112518,0.24776999652385712,0.36184269189834595,0.19896548986434937,0.0,0.0
62,0.6654999852180481,0.11652197688817978,0.08780834078788757,0.13016965985298157,0.0,0.0
63,0.3215618133544922,0.32917916774749756,0.2711413502693176,0.07811768352985382,0.0,0.0
64,0.258547842502594,0.26526737213134766,0.22750207781791687,0.24868275225162506,0.0,0.0
65,0.5182017087936401,0.260146826505661,0.15735773742198944,0.06429379433393478,0.0,0.0
66,0.6832360029220581,0.09638766199350357,0.12058743089437485,0.09978888183832169,0.0,0.0
67,0.07078398019075394,0.07627377659082413,0.4585649371147156,0.39437729120254517,0.0,0.0
68,0.08314149081707001,0.22843722999095917,0.3181767463684082,0.370244562625885,0.0,0.0
69,0.2801946699619293,0.35625916719436646,0.2929554283618927,0.07059074193239212,0.0,0.0
70,0.03595832735300064,0.28608375787734985,0.3342038691043854,0.3437541127204895,0.0,0.0
71,0.22488519549369812,0.2672758400440216,0.24190182983875275,0.26593708992004395,0.0,0.0
72,0.2504826486110687,0.2620733976364136,0.20363076031208038,0.2838132083415985,0.0,0.0
73,0.055997639894485474,0.389293372631073,0.409157395362854,0.1455516517162323,0.0,0.0
74,0.10109036415815353,0.13132651150226593,0.6826894283294678,0.08489358425140381,0.0,0.0
75,0.06543657928705215,0.07145825028419495,0.06990066170692444,0.6387552618980408,0.070214182138443,0.08423503488302231
76,0.11657039076089859,0.34674161672592163,0.4028252959251404,0.13386279344558716,0.0,0.0
77,0.47328129410743713,0.0541771799325943,0.40067151188850403,0.07187002152204514,0.0,0.0
78,0.1179925724864006,0.1280824840068817,0.6745996475219727,0.07932533323764801,0.0,0.0
79,0.33632585406303406,0.08394564688205719,0.052279796451330185,0.5274487137794495,0.0,0.0
80,0.16785486042499542,0.1639477163553238,0.5584015250205994,0.10979582369327545,0.0,0.0
81,0.6762022972106934,0.12097588926553726,0.09061993658542633,0.11220186948776245,0.0,0.0
82,0.10677977651357651,0.6255401968955994,0.16146494448184967,0.10621510446071625,0.0,0.0
83,0.29933011531829834,0.15377072989940643,0.2947784960269928,0.25212058424949646,0.0,0.0
84,0.3078741729259491,0.2741396725177765,0.3595462739467621,0.058439888060092926,0.0,0.0
85,0.1749262660741806,0.15019497275352478,0.5182110667228699,0.15666766464710236,0.0,0.0
86,0.586174488067627,0.07546340674161911,0.2674391567707062,0.07092294096946716,0.0,0.0
87,0.09827627241611481,0.09533867239952087,0.7127563953399658,0.09362874180078506,0.0,0.0
88,0.060572218149900436,0.17994660139083862,0.6043767333030701,0.15510445833206177,0.0,0.0
89,0.3278021514415741,0.05319277569651604,0.2929341495037079,0.3260709345340729,0.0,0.0
90,0.07445307821035385,0.09275463223457336,0.7551583647727966,0.07763391733169556,0.0,0.0
91,0.3622949421405792,0.28411924839019775,0.2816579043865204,0.07192797213792801,0.0,0.0
92,0.10097715258598328,0.7071651220321655,0.10181808471679688,0.09003959596157074,0.0,0.0
93,0.08202549815177917,0.09841983765363693,0.0940602570772171,0.725494384765625,0.0,0.0
94,0.07379064708948135,0.13637427985668182,0.6217172741889954,0.16811780631542206,0.0,0.0
95,0.3469209372997284,0.04278349131345749,0.32373446226119995,0.28656110167503357,0.0,0.0
96,0.21715767681598663,0.22540362179279327,0.4973103404045105,0.0601283460855484,0.0,0.0
97,0.2650836706161499,0.45629850029945374,0.1457434743642807,0.13287439942359924,0.0,0.0
98,0.22668932378292084,0.09705987572669983,0.5738540887832642,0.10239675641059875,0.0,0.0
99,0.36317387223243713,0.12183184921741486,0.060407932847738266,0.45458632707595825,0.0,0.0
100,0.1803703010082245,0.0701676681637764,0.4564555585384369,0.2930064797401428,0.0,0.0
101,0.27746278047561646,0.08912986516952515,0.38169535994529724,0.25171202421188354,0.0,0.0
102,0.12564298510551453,0.4443208873271942,0.35267749428749084,0.07735850661993027,0.0,0.0
103,0.08029989153146744,0.07280130684375763,0.7742109298706055,0.07268787175416946,0.0,0.0
104,0.46772685647010803,0.1954641193151474,0.19060397148132324,0.14620515704154968,0.0,0.0
105,0.421745628118515,0.25913864374160767,0.25950634479522705,0.059609390795230865,0.0,0.0
106,0.1312614381313324,0.3520565629005432,0.29804638028144836,0.2186356633901596,0.0,0.0
107,0.04895990714430809,0.37957391142845154,0.06012830138206482,0.39955759048461914,0.11178021878004074,0.0
108,0.08270547538995743,0.17360219359397888,0.5039662718772888,0.23972608149051666,0.0,0.0
109,0.5158644318580627,0.10440179705619812,0.24409262835979462,0.13564109802246094,0.0,0.0
110,0.2589685916900635,0.24736283719539642,0.2614500820636749,0.2322184443473816,0.0,0.0
111,0.058381203562021255,0.2939918339252472,0.5649619698524475,0.08266498893499374,0.0,0.0
112,0.09560167044401169,0.11334257572889328,0.0899108499288559,0.7011448740959167,0.0,0.0
113,0.3571118116378784,0.14985346794128418,0.3569187819957733,0.1361159235239029,0.0,0.0
114,0.4337163269519806,0.05256802961230278,0.0506819412112236,0.4630337357521057,0.0,0.0
115,0.0746924877166748,0.7865594625473022,0.06589466333389282,0.07285333424806595,0.0,0.0
116,0.11237701028585434,0.16148234903812408,0.1757855862379074,0.11623255908489227,0.43412259221076965,0.0
117,0.25759613513946533,0.2440727800130844,0.23333954811096191,0.26499155163764954,0.0,0.0
118,0.5464881658554077,0.1409120410680771,0.23877422511577606,0.07382546365261078,0.0,0.0
119,0.1181444525718689,0.14121294021606445,0.5756343007087708,0.16500823199748993,0.0,0.0
120,0.28527092933654785,0.29426369071006775,0.1177075058221817,0.3027578592300415,0.0,0.0
121,0.12336094677448273,0.18734724819660187,0.2980690598487854,0.39122268557548523,0.0,0.0
122,0.35575249791145325,0.22606907784938812,0.21934069693088531,0.19883772730827332,0.0,0.0
123,0.2110130786895752,0.07202360033988953,0.6460027694702148,0.07096055150032043,0.0,0.0
124,0.27254700660705566,0.08593366295099258,0.09749308973550797,0.5440261960029602,0.0,0.0
125,0.09197879582643509,0.5704245567321777,0.08187234401702881,0.2557242810726166,0.0,0.0
126,0.07676690816879272,0.06426902115345001,0.46969878673553467,0.389265239238739,0.0,0.0
127,0.7008522748947144,0.09352927654981613,0.1106797307729721,0.0949387475848198,0.0,0.0
128,0.3019086718559265,0.23830339312553406,0.2066328525543213,0.25315502285957336,0.0,0.0
129,0.0810236856341362,0.489192932844162,0.3101186752319336,0.119664765894413,0.0,0.0
130,0.7322513461112976,0.08361919224262238,0.08407076448202133,0.10005870461463928,0.0,0.0
131,0.09811814874410629,0.08642971515655518,0.2610075771808624,0.5544446110725403,0.0,0.0
132,0.10525626689195633,0.7210565209388733,0.10060644894838333,0.07308067381381989,0.0,0.0
133,0.1759435534477234,0.4833594262599945,0.16146783530712128,0.17922918498516083,0.0,0.0
134,0.2998536229133606,0.1628357470035553,0.2094203531742096,0.3278902471065521,0.0,0.0
135,0.6990894675254822,0.10111764073371887,0.09720972180366516,0.10258321464061737,0.0,0.0
136,0.19552697241306305,0.1921938806772232,0.4281204342842102,0.18415868282318115,0.0,0.0
137,0.09759795665740967,0.08486934751272202,0.7225754261016846,0.09495722502470016,0.0,0.0
138,0.10935913771390915,0.22691267728805542,0.6006543636322021,0.06307380646467209,0.0,0.0
139,0.49331989884376526,0.11402563005685806,0.344527930021286,0.04812653362751007,0.0,0.0
140,0.11965721845626831,0.14472098648548126,0.5854459404945374,0.15017583966255188,0.0,0.0
141,0.19937722384929657,0.36554551124572754,0.31550833582878113,0.11956889182329178,0.0,0.0
142,0.19916784763336182,0.4129559397697449,0.19186276197433472,0.196013405919075,0.0,0.0
143,0.2418598234653473,0.3022322654724121,0.2363334596157074,0.21957440674304962,0.0,0.0
144,0.31747448444366455,0.24033880233764648,0.2621581256389618,0.18002863228321075,0.0,0.0
145,0.07703188061714172,0.08290234208106995,0.6348451972007751,0.08356784284114838,0.12165282666683197,0.0
146,0.6730608940124512,0.09692106395959854,0.1218162253499031,0.10820183902978897,0.0,0.0
147,0.3278272747993469,0.303136944770813,0.043726518750190735,0.32530924677848816,0.0,0.0
148,0.3299092948436737,0.058866310864686966,0.3464964032173157,0.26472795009613037,0.0,0.0
149,0.2846301794052124,0.0664769634604454,0.578586757183075,0.07030604779720306,0.0,0.0
150,0.13871142268180847,0.3326905369758606,0.43819689750671387,0.09040115028619766,0.0,0.0
151,0.3286769688129425,0.29585275053977966,0.2771397531032562,0.09833051264286041,0.0,0.0
152,0.10697685182094574,0.08400657773017883,0.7222245931625366,0.08679208904504776,0.0,0.0
153,0.07601703703403473,0.7297510504722595,0.08832792937755585,0.1059040054678917,0.0,0.0
154,0.4063873291015625,0.08846775442361832,0.4091590642929077,0.09598584473133087,0.0,0.0
155,0.6072235107421875,0.16180109977722168,0.14825861155986786,0.0827166810631752,0.0,0.0
156,0.15999534726142883,0.15693843364715576,0.5035008788108826,0.17956537008285522,0.0,0.0
157,0.2505243718624115,0.08059080690145493,0.5879963040351868,0.08088849484920502,0.0,0.0
158,0.1825522780418396,0.07661032676696777,0.5907202363014221,0.15011721849441528,0.0,0.0
159,0.09808125346899033,0.11714723706245422,0.6791897416114807,0.10558179020881653,0.0,0.0
160,0.292626291513443,0.25183963775634766,0.2502603232860565,0.20527370274066925,0.0,0.0
161,0.1627611368894577,0.1652315855026245,0.16653963923454285,0.5054676532745361,0.0,0.0
162,0.16232681274414062,0.09683574736118317,0.08869346976280212,0.6521440148353577,0.0,0.0
163,0.11713992804288864,0.09675136208534241,0.10280976444482803,0.6832989454269409,0.0,0.0
164,0.12308010458946228,0.14126506447792053,0.5911089777946472,0.14454588294029236,0.0,0.0
165,0.07776674628257751,0.1481303572654724,0.41871538758277893,0.35538747906684875,0.0,0.0
166,0.0884665995836258,0.10192450135946274,0.09401839971542358,0.7155904769897461,0.0,0.0
167,0.062377773225307465,0.37106314301490784,0.11275684833526611,0.45380228757858276,0.0,0.0
168,0.36807531118392944,0.4172534644603729,0.09836234897375107,0.11630889773368835,0.0,0.0
169,0.41413575410842896,0.3792768120765686,0.045143868774175644,0.16144362092018127,0.0,0.0
170,0.09414459019899368,0.7009565234184265,0.10466282069683075,0.10023614019155502,0.0,0.0
171,0.28385236859321594,0.24625109136104584,0.10929244011640549,0.36060410737991333,0.0,0.0
172,0.04300348833203316,0.32070544362068176,0.3455761969089508,0.290714830160141,0.0,0.0
173,0.2509951889514923,0.3945416212081909,0.18041779100894928,0.17404544353485107,0.0,0.0
174,0.4114382565021515,0.2252555638551712,0.18084216117858887,0.18246404826641083,0.0,0.0
175,0.08322322368621826,0.7441885471343994,0.08259071409702301,0.08999751508235931,0.0,0.0
176,0.459800124168396,0.4167816638946533,0.057947054505348206,0.06547116488218307,0.0,0.0
177,0.08567489683628082,0.5710548758506775,0.09877600520849228,0.2444942146539688,0.0,0.0
178,0.25263887643814087,0.34509581327438354,0.19263485074043274,0.20963050425052643,0.0,0.0
179,0.22709456086158752,0.2291424572467804,0.2601921260356903,0.28357091546058655,0.0,0.0
180,0.3167092800140381,0.3110542595386505,0.3103189170360565,0.061917588114738464,0.0,0.0
181,0.09635981172323227,0.09099973738193512,0.07283277064561844,0.739807665348053,0.0,0.0
182,0.48545482754707336,0.08772716671228409,0.3675489127635956,0.05926906690001488,0.0,0.0
183,0.11132095754146576,0.08339843899011612,0.7140637636184692,0.09121693670749664,0.0,0.0
184,0.33384764194488525,0.4132702052593231,0.18245653808116913,0.0704255923628807,0.0,0.0
185,0.34431225061416626,0.10591071099042892,0.40430954098701477,0.14546741545200348,0.0,0.0
186,0.2270512580871582,0.15847817063331604,0.45876750349998474,0.1557031273841858,0.0,0.0
187,0.1446041464805603,0.19584687054157257,0.5061854124069214,0.15336354076862335,0.0,0.0
188,0.18952010571956635,0.2429780811071396,0.3454016149044037,0.22210021317005157,0.0,0.0
189,0.08784062415361404,0.0840969830751419,0.7241494059562683,0.10391297191381454,0.0,0.0
190,0.3001880943775177,0.29037371277809143,0.3302558660507202,0.07918230444192886,0.0,0.0
191,0.09097371250391006,0.08935610204935074,0.7301377058029175,0.08953254669904709,0.0,0.0
192,0.5071777105331421,0.09508629888296127,0.07946830242872238,0.31826770305633545,0.0,0.0
193,0.05295075103640556,0.047387391328811646,0.4485717713832855,0.45109012722969055,0.0,0.0
194,0.08389580249786377,0.08062230795621872,0.07976122945547104,0.7557206749916077,0.0,0.0
195,0.45769816637039185,0.057041775435209274,0.04868476465344429,0.43657535314559937,0.0,0.0
196,0.08013622462749481,0.541815996170044,0.2795387804508209,0.0985090509057045,0.0,0.0
197,0.11015152186155319,0.18667946755886078,0.5648025870323181,0.13836640119552612,0.0,0.0
198,0.27244824171066284,0.23916545510292053,0.21540844440460205,0.2729778289794922,0.0,0.0
199,0.19691413640975952,0.3316662907600403,0.14638981223106384,0.32502976059913635,0.0,0.0
200,0.2283519208431244,0.37997689843177795,0.2727571129798889,0.11891406774520874,0.0,0.0
201,0.3558591604232788,0.49743545055389404,0.0671137124300003,0.07959171384572983,0.0,0.0
202,0.14005804061889648,0.3306366503238678,0.4146654009819031,0.1146399974822998,0.0,0.0
203,0.1369713991880417,0.2252972573041916,0.5326892137527466,0.10504212975502014,0.0,0.0
204,0.4320133626461029,0.4285241663455963,0.0794917494058609,0.05997087433934212,0.0,0.0
205,0.35078105330467224,0.27539923787117004,0.25431251525878906,0.11950722336769104,0.0,0.0
206,0.04445119947195053,0.31729769706726074,0.19212214648723602,0.4461289942264557,0.0,0.0
207,0.3420962393283844,0.2125004380941391,0.40175461769104004,0.04364873468875885,0.0,0.0
208,0.0513632632791996,0.2484450787305832,0.5161722302436829,0.18401943147182465,0.0,0.0
209,0.05617431551218033,0.42932450771331787,0.45204123854637146,0.06245993450284004,0.0,0.0
210,0.1485501080751419,0.2678026556968689,0.4357934296131134,0.14785373210906982,0.0,0.0
211,0.3303268849849701,0.044388316571712494,0.35941603779792786,0.26586878299713135,0.0,0.0
212,0.07807270437479019,0.32262879610061646,0.5376552939414978,0.061643216758966446,0.0,0.0
213,0.05540475249290466,0.4297468960285187,0.27908623218536377,0.2357621192932129,0.0,0.0
214,0.7298659086227417,0.07327792793512344,0.08534443378448486,0.11151173710823059,0.0,0.0
215,0.13568662106990814,0.06632154434919357,0.4526039659976959,0.34538784623146057,0.0,0.0
216,0.11937431246042252,0.242755725979805,0.4904603362083435,0.14740964770317078,0.0,0.0
217,0.2672586143016815,0.22287380695343018,0.2704465091228485,0.2394210249185562,0.0,0.0
218,0.08579467236995697,0.06954377144575119,0.7349890470504761,0.10967254638671875,0.0,0.0
219,0.27601853013038635,0.27005839347839355,0.22463741898536682,0.22928568720817566,0.0,0.0
220,0.07992897927761078,0.05303691327571869,0.41700440645217896,0.45002973079681396,0.0,0.0
221,0.10938764363527298,0.14701440930366516,0.39134249091148376,0.3522554337978363,0.0,0.0
222,0.36030271649360657,0.2273559421300888,0.2780598998069763,0.13428150117397308,0.0,0.0
223,0.34206151962280273,0.04778153449296951,0.3723379075527191,0.23781895637512207,0.0,0.0
224,0.3893550932407379,0.049453575164079666,0.5128647685050964,0.04832667112350464,0.0,0.0
225,0.07937835156917572,0.09702420234680176,0.7454938292503357,0.07810365408658981,0.0,0.0
226,0.312974750995636,0.3020009398460388,0.049553725868463516,0.23371487855911255,0.04926826059818268,0.05248745530843735
227,0.06590325385332108,0.21458309888839722,0.44423067569732666,0.27528291940689087,0.0,0.0
228,0.10637764632701874,0.19092512130737305,0.1475522369146347,0.5551449656486511,0.0,0.0
229,0.18495915830135345,0.09510467946529388,0.6285821199417114,0.09135407954454422,0.0,0.0
230,0.2687429189682007,0.2343658059835434,0.24889232218265533,0.247998908162117,0.0,0.0
231,0.07827575504779816,0.08677341789007187,0.07502832263708115,0.7599225044250488,0.0,0.0
232,0.07384087145328522,0.10668870806694031,0.7401595711708069,0.07931086421012878,0.0,0.0
233,0.04677687585353851,0.4658794701099396,0.42932525277137756,0.058018408715724945,0.0,0.0
234,0.6186628341674805,0.07307323068380356,0.058981865644454956,0.07967343181371689,0.16960857808589935,0.0
235,0.11899487674236298,0.1331409364938736,0.6091857552528381,0.1386784017086029,0.0,0.0
236,0.14768749475479126,0.20675964653491974,0.518953263759613,0.12659962475299835,0.0,0.0
237,0.06597352772951126,0.04897760599851608,0.40593916177749634,0.4791097044944763,0.0,0.0
238,0.2190714031457901,0.25179681181907654,0.19320127367973328,0.3359304964542389,0.0,0.0
239,0.196229487657547,0.3143025040626526,0.3385789096355438,0.150889053940773,0.0,0.0
240,0.4273301959037781,0.04986639693379402,0.44992852210998535,0.07287485152482986,0.0,0.0
241,0.36379289627075195,0.06561959534883499,0.22652791440486908,0.3440595269203186,0.0,0.0
242,0.4300121068954468,0.28658366203308105,0.179805725812912,0.10359852761030197,0.0,0.0
243,0.08136207610368729,0.22413107752799988,0.27926865220069885,0.2350243777036667,0.18021386861801147,0.0
244,0.21443666517734528,0.05767539143562317,0.45340752601623535,0.274480402469635,0.0,0.0
245,0.7346296310424805,0.082879938185215,0.07570918649435043,0.10678116977214813,0.0,0.0
246,0.27109405398368835,0.0720147043466568,0.06803280115127563,0.5888584852218628,0.0,0.0
247,0.2974855601787567,0.19679468870162964,0.18783818185329437,0.31788158416748047,0.0,0.0
248,0.0638321191072464,0.12379012256860733,0.3588729798793793,0.45350486040115356,0.0,0.0
249,0.06914199888706207,0.5843445062637329,0.26559996604919434,0.08091350644826889,0.0,0.0
250,0.2760903835296631,0.20219682157039642,0.35045918822288513,0.17125357687473297,0.0,0.0
251,0.0721372663974762,0.5407295227050781,0.1697363704442978,0.2173968404531479,0.0,0.0
252,0.1256541758775711,0.6437498331069946,0.11547227948904037,0.1151236891746521,0.0,0.0
253,0.10087128728628159,0.6971543431282043,0.09618061780929565,0.10579374432563782,0.0,0.0
254,0.49069690704345703,0.28809037804603577,0.14743544161319733,0.07377726584672928,0.0,0.0
255,0.07743150740861893,0.06028268486261368,0.49660778045654297,0.3656780421733856,0.0,0.0
256,0.1270967423915863,0.0939004197716713,0.6802744269371033,0.09872842580080032,0.0,0.0
257,0.21257942914962769,0.3366846740245819,0.38487449288368225,0.06586146354675293,0.0,0.0
258,0.4424789547920227,0.3038434684276581,0.16930276155471802,0.0843748077750206,0.0,0.0
259,0.09355081617832184,0.7424896359443665,0.07089390605688095,0.09306559711694717,0.0,0.0
260,0.08329478651285172,0.11812642216682434,0.7165934443473816,0.08198529481887817,0.0,0.0
261,0.6424393653869629,0.12429486960172653,0.1256788671016693,0.10758690536022186,0.0,0.0
262,0.05209797993302345,0.1575985848903656,0.476282000541687,0.3140214681625366,0.0,0.0
263,0.05083037167787552,0.046962011605501175,0.48333147168159485,0.41887611150741577,0.0,0.0
264,0.5676536560058594,0.1459904909133911,0.1409963220357895,0.14535948634147644,0.0,0.0
265,0.5116035342216492,0.28375524282455444,0.10558392852544785,0.09905730932950974,0.0,0.0
266,0.1932148039340973,0.0406951867043972,0.37459617853164673,0.39149385690689087,0.0,0.0
267,0.4403577446937561,0.44286152720451355,0.055181168019771576,0.061599548906087875,0.0,0.0
268,0.13161475956439972,0.36248230934143066,0.13593456149101257,0.3699682950973511,0.0,0.0
269,0.13813868165016174,0.36543160676956177,0.3498707115650177,0.1465589553117752,0.0,0.0
270,0.19869431853294373,0.37009331583976746,0.04995384439826012,0.381258487701416,0.0,0.0
271,0.39015352725982666,0.1428731232881546,0.3490278720855713,0.11794551461935043,0.0,0.0
272,0.311241090297699,0.5300297737121582,0.06905657798051834,0.08967260271310806,0.0,0.0
273,0.30246052145957947,0.561687171459198,0.065790556371212,0.07006169110536575,0.0,0.0
274,0.2836382985115051,0.26895657181739807,0.20774157345294952,0.23966358602046967,0.0,0.0
275,0.2003083974123001,0.2361501157283783,0.31916818022727966,0.2443733662366867,0.0,0.0
276,0.20484468340873718,0.3034568428993225,0.17575828731060028,0.3159402012825012,0.0,0.0
277,0.12486491352319717,0.07961106300354004,0.7222124934196472,0.07331151515245438,0.0,0.0
278,0.2234829217195511,0.1897374391555786,0.5170873403549194,0.06969230622053146,0.0,0.0
279,0.29537004232406616,0.2749733030796051,0.12221264094114304,0.3074440062046051,0.0,0.0
280,0.3250963091850281,0.3039984107017517,0.09198296070098877,0.27892228960990906,0.0,0.0
281,0.6609925031661987,0.09300483763217926,0.08040287345647812,0.09829281270503998,0.0673069879412651,0.0
282,0.0720604807138443,0.18310561776161194,0.49036136269569397,0.2544725239276886,0.0,0.0
283,0.10300563275814056,0.09247292578220367,0.7043828964233398,0.10013853758573532,0.0,0.0
284,0.42640042304992676,0.06376553326845169,0.08865518867969513,0.4211789071559906,0.0,0.0
285,0.0779387429356575,0.6374526023864746,0.0805864930152893,0.20402219891548157,0.0,0.0
286,0.3076486885547638,0.19936439394950867,0.26795709133148193,0.2250298261642456,0.0,0.0
287,0.09443137049674988,0.5177494287490845,0.06812869757413864,0.3196904957294464,0.0,0.0
288,0.3967761695384979,0.4540170431137085,0.08804190158843994,0.06116493046283722,0.0,0.0
289,0.08130472898483276,0.48886919021606445,0.06331641227006912,0.36650964617729187,0.0,0.0
290,0.05826751887798309,0.06635066121816635,0.3958989083766937,0.4123859107494354,0.067097008228302,0.0
291,0.4039510190486908,0.46271711587905884,0.07425279915332794,0.059079136699438095,0.0,0.0
292,0.0989738404750824,0.10068496316671371,0.6695212125778198,0.13082000613212585,0.0,0.0
293,0.08480851352214813,0.2660559117794037,0.550022542476654,0.09911302477121353,0.0,0.0
294,0.07969211041927338,0.09681577235460281,0.08717861026525497,0.73631352186203,0.0,0.0
295,0.1558244824409485,0.1502256840467453,0.270236074924469,0.42371371388435364,0.0,0.0
296,0.46377837657928467,0.14693546295166016,0.15947583317756653,0.22981032729148865,0.0,0.0
297,0.2899883985519409,0.3350915312767029,0.046171851456165314,0.3287481665611267,0.0,0.0
298,0.06082525476813316,0.3945731520652771,0.4512413740158081,0.09336015582084656,0.0,0.0
299,0.04831155762076378,0.4282684028148651,0.08772937953472137,0.43569064140319824,0.0,0.0
300,0.07880876213312149,0.1162455826997757,0.7209463119506836,0.0839993804693222,0.0,0.0
301,0.096126027405262,0.38622280955314636,0.33354440331459045,0.08270536363124847,0.10140134394168854,0.0
