idx,choice1,choice2,choice3,choice4,choice5,choice6
52,1.6860687424014031e-07,0.9999995231628418,1.7497431770152616e-07,2.2883718031607714e-07,0.0,0.0
53,0.0013365834020078182,0.0005030768807046115,0.8050957918167114,0.000489002384711057,0.0005990908248350024,0.19197651743888855
54,0.6358003616333008,0.36272963881492615,5.6042492360575125e-05,0.001413973979651928,0.0,0.0
55,0.010853031650185585,7.546158940385794e-06,0.9891378283500671,1.5800059145476553e-06,0.0,0.0
56,2.4208247850765474e-06,3.899707735399716e-06,5.134055527378223e-07,0.9999932050704956,0.0,0.0
57,0.9873983860015869,0.012601484544575214,1.96160936383194e-08,8.708911281019027e-08,0.0,0.0
58,0.07691948115825653,0.9230742454528809,2.644965434228652e-06,3.6368660403240938e-06,0.0,0.0
59,3.250866257076268e-06,5.2097213483648375e-05,0.9999446868896484,3.495112110840637e-08,0.0,0.0
60,1.3164161316581158e-07,2.1792688542632277e-08,0.9999998807907104,2.2343852990047708e-08,0.0,0.0
61,0.1104154959321022,0.006619876716285944,3.778325208259048e-06,0.8829609155654907,0.0,0.0
62,0.9999496936798096,1.8448872651788406e-08,1.6488651510826458e-07,5.015433271182701e-05,0.0,0.0
63,0.00014949038450140506,0.04194977879524231,0.9578669667243958,3.3742820960469544e-05,0.0,0.0
64,0.33305859565734863,0.6665036678314209,0.00022105682000983506,0.00021670802379958332,0.0,0.0
65,1.0,1.7237168137285153e-08,3.4805761828238246e-08,1.4354419874962332e-08,0.0,0.0
66,0.9997679591178894,2.0938631450917455e-07,0.0002312856522621587,4.699426199294976e-07,0.0,0.0
67,0.025103962048888206,7.673967775190249e-05,0.9742164015769958,0.0006029211217537522,0.0,0.0
68,0.005987540353089571,0.6024338006973267,0.3415755033493042,0.05000317096710205,0.0,0.0
69,5.850373554494581e-07,2.1855744591903203e-07,0.9999990463256836,1.6013628112432343e-07,0.0,0.0
70,5.692206528351562e-08,2.3696863138411572e-07,9.765010418050224e-07,0.9999986886978149,0.0,0.0
71,0.0008313787402585149,3.548355834936956e-06,0.9991594552993774,5.5558234635100234e-06,0.0,0.0
72,0.127826526761055,0.5627377033233643,0.23180490732192993,0.077630914747715,0.0,0.0
73,7.042500271836616e-08,2.193423682683715e-07,0.7859367728233337,0.21406294405460358,0.0,0.0
74,1.0308422560001418e-08,1.0,1.6961775983759253e-08,2.0260282340700542e-08,0.0,0.0
75,2.252668991786777e-06,1.446733222110197e-05,1.9421499928284902e-06,0.9999773502349854,1.880856530078745e-06,1.994161493712454e-06
76,0.13008682429790497,0.0003094123094342649,0.8695979714393616,5.832535407535033e-06,0.0,0.0
77,7.124647254386218e-06,2.7147095806867583e-06,0.9502049684524536,0.04978520795702934,0.0,0.0
78,4.970580107510614e-07,5.137351308803773e-07,0.9999978542327881,1.2432218454705435e-06,0.0,0.0
79,0.00024735924671404064,2.168584956052655e-08,1.4713230633844887e-08,0.9997525811195374,0.0,0.0
80,3.6904552302985394e-07,3.4524501302257704e-07,0.9999691247940063,3.0141307433950715e-05,0.0,0.0
81,0.9999995231628418,2.1679304040844727e-07,7.015026426415716e-08,6.670309460332646e-08,0.0,0.0
82,2.6708956823995322e-08,0.9999998807907104,1.0182210274933823e-07,2.7131475732744548e-08,0.0,0.0
83,0.9999812841415405,2.7324708753440063e-06,3.899999228451634e-06,1.2019169844279531e-05,0.0,0.0
84,0.014414536766707897,0.016015945002436638,0.027352510020136833,0.9422169923782349,0.0,0.0
85,3.2123182336363243e-06,0.3353165090084076,0.6646745204925537,5.806780791317578e-06,0.0,0.0
86,0.8336740732192993,3.2564969387749443e-06,0.16256029903888702,0.0037622565869241953,0.0,0.0
87,1.0930688887356155e-07,1.8579999760959254e-08,0.9999997615814209,6.598839519256217e-08,0.0,0.0
88,4.725538076399971e-07,0.0006076192366890609,0.9993886947631836,3.2371572160627693e-06,0.0,0.0
89,0.9637849926948547,0.0004061292274855077,0.02571234479546547,0.01009644940495491,0.0,0.0
90,1.7240030274479068e-06,1.4225107634047163e-06,0.999995231628418,1.613126187294256e-06,0.0,0.0
91,0.9996612071990967,5.021151494588594e-08,0.0003386157040949911,1.8324060135910258e-07,0.0,0.0
92,1.7643849048454285e-08,1.0,2.0256340604873913e-08,1.5859162871834087e-08,0.0,0.0
93,0.0006918485159985721,0.001839757664129138,2.1528613558530196e-08,0.9974683523178101,0.0,0.0
94,1.17584772851842e-06,3.993204700236674e-06,0.9999927282333374,2.2017206902091857e-06,0.0,0.0
95,0.00017309561371803284,9.572652004408155e-08,2.8454446692194324e-06,0.9998239874839783,0.0,0.0
96,2.0229313690833806e-07,1.0247494941495461e-07,0.9999995231628418,7.763134846072717e-08,0.0,0.0
97,0.9999998807907104,2.5870178887998918e-08,8.890928882010485e-08,2.9750903962622033e-08,0.0,0.0
98,2.964848590636393e-06,1.0764033504528925e-06,0.9999951124191284,8.478206723339099e-07,0.0,0.0
99,0.004166563972830772,0.6020475029945374,2.695807324926136e-06,0.39378324151039124,0.0,0.0
100,5.773669542463722e-08,5.0400927875671186e-08,0.014048215001821518,0.9859516620635986,0.0,0.0
101,3.7201678537712723e-07,0.00014273230044636875,0.9998084902763367,4.838696258957498e-05,0.0,0.0
102,0.9999998807907104,1.78696367925113e-07,3.862630748585616e-08,4.459942815060458e-08,0.0,0.0
103,2.045442442977219e-06,3.407765689189546e-06,0.9999914169311523,3.0793116820859723e-06,0.0,0.0
104,0.9999513626098633,6.537352419400122e-07,6.5668831439325e-07,4.729560896521434e-05,0.0,0.0
105,0.9989959597587585,0.000991984736174345,7.943528544274159e-06,4.089742560609011e-06,0.0,0.0
106,1.2146708286309149e-05,0.2556918263435364,0.7441315650939941,0.00016438862076029181,0.0,0.0
107,1.9610974959505256e-06,0.9999814033508301,1.8289515537617262e-06,2.243204789920128e-06,1.2643219633901026e-05,0.0
108,1.5900808136848354e-07,3.709628799697384e-07,0.9999994039535522,1.3362523532123305e-07,0.0,0.0
109,0.0012398825492709875,8.498818004909481e-08,0.9987576007843018,2.3818356567062438e-06,0.0,0.0
110,0.0014740852639079094,0.0009809799958020449,0.997200608253479,0.00034443027107045054,0.0,0.0
111,2.0890700398012996e-05,7.490234565921128e-07,0.9999127388000488,6.555761501658708e-05,0.0,0.0
112,1.5730844324934878e-06,3.4247339186777026e-08,4.590157232087222e-08,0.9999983310699463,0.0,0.0
113,0.9999995231628418,1.1190369519908927e-07,1.8378749189196242e-07,1.1745706984811477e-07,0.0,0.0
114,8.21915762116987e-07,2.259522631220534e-07,6.388383440025791e-07,0.9999983310699463,0.0,0.0
115,1.7186448530992493e-05,0.9999650716781616,6.63647642795695e-06,1.1087783605034929e-05,0.0,0.0
116,4.950879520038143e-05,0.0016755920369178057,0.9981634020805359,5.474289719131775e-05,5.678983507095836e-05,0.0
117,0.052434805780649185,1.6999620129354298e-05,0.9475408792495728,7.305047347472282e-06,0.0,0.0
118,0.5680844187736511,0.22187602519989014,0.20283374190330505,0.0072058397345244884,0.0,0.0
119,3.273292463745747e-07,1.9441800702679757e-07,0.9999994039535522,1.5557696997348103e-07,0.0,0.0
120,7.836297299945727e-05,0.9279478788375854,9.816469537327066e-05,0.07187569886445999,0.0,0.0
121,4.9125374061986804e-05,6.48947388981469e-05,0.20076893270015717,0.7991170287132263,0.0,0.0
122,0.9905419945716858,4.263021310180193e-06,0.0008112034411169589,0.008642515167593956,0.0,0.0
123,3.0528433114795916e-08,1.918322034555331e-08,1.0,1.925352677289993e-08,0.0,0.0
124,0.9967706203460693,0.0002904268039856106,0.002583446679636836,0.00035554388887248933,0.0,0.0
125,7.988640504663636e-07,0.9991803765296936,8.10994038147328e-07,0.0008179556461982429,0.0,0.0
126,1.8349527408645372e-06,9.12001542019425e-06,0.9999871253967285,1.9002078488483676e-06,0.0,0.0
127,0.9996465444564819,3.028387936865329e-06,2.660991640368593e-06,0.00034784903982654214,0.0,0.0
128,0.0021511707454919815,0.001365210977382958,0.9885058403015137,0.007977662608027458,0.0,0.0
129,3.0090855943853967e-05,0.9999637603759766,4.412609996506944e-06,1.8235446077596862e-06,0.0,0.0
130,1.0,1.614150946238624e-08,1.1054725135295485e-08,1.8615619268302908e-08,0.0,0.0
131,6.0589467466343194e-05,0.0021641412749886513,0.0003621219366323203,0.9974132180213928,0.0,0.0
132,2.5599527830877378e-08,1.0,2.2462389281940887e-08,3.8515224787261104e-08,0.0,0.0
133,0.029416296631097794,0.8571839928627014,0.05152490362524986,0.061874888837337494,0.0,0.0
134,0.24411281943321228,0.23605796694755554,0.2593529224395752,0.260476291179657,0.0,0.0
135,0.9998897314071655,2.008188130275812e-05,6.374363147187978e-05,2.6493326004128903e-05,0.0,0.0
136,5.3164545533945784e-05,3.434352402109653e-05,0.043395690619945526,0.9565167427062988,0.0,0.0
137,6.383253037256509e-08,9.062998287845403e-06,0.9999908208847046,5.595570939931349e-08,0.0,0.0
138,2.9710761850765266e-07,1.0496793123593307e-07,0.9999996423721313,5.439394712425383e-08,0.0,0.0
139,0.9987602233886719,0.0011798538034781814,5.987884651403874e-05,1.217318423840652e-08,0.0,0.0
140,1.3563030734076165e-06,0.6295767426490784,0.3704182207584381,3.6902824831486214e-06,0.0,0.0
141,3.04842851619469e-05,0.04749336838722229,0.9524110555648804,6.507179205073044e-05,0.0,0.0
142,0.0006283165421336889,0.9982926249504089,0.0005262563936412334,0.0005528199835680425,0.0,0.0
143,2.1719742449022306e-07,5.579219219953302e-08,0.6253423094749451,0.37465742230415344,0.0,0.0
144,5.662591320287902e-06,1.1694218926550093e-07,0.999994158744812,1.673283378522683e-07,0.0,0.0
145,0.00010784313053591177,3.7090046589582926e-06,0.999631404876709,0.00025196169735863805,5.113406132295495e-06,0.0
146,0.9999997615814209,1.4834029116173042e-07,3.614059096435085e-08,7.562056936194494e-08,0.0,0.0
147,0.999994158744812,4.724698101199465e-06,3.171953153469076e-07,7.279858209585655e-07,0.0,0.0
148,3.9364497439464685e-08,5.416125148371975e-08,0.9691058993339539,0.03089396096765995,0.0,0.0
149,6.251567810977576e-06,5.384318228607299e-06,0.9999791383743286,9.183348083752207e-06,0.0,0.0
150,1.7953108908841386e-05,3.369277237652568e-06,0.993304431438446,0.006674227304756641,0.0,0.0
151,0.9603483080863953,6.074097655073274e-06,0.039633460342884064,1.2129470633226447e-05,0.0,0.0
152,8.5980417452447e-08,1.126485216218498e-07,0.9999996423721313,8.633801229507299e-08,0.0,0.0
153,3.7473873248927703e-07,4.189820401734323e-07,0.9999984502792358,6.883474270580336e-07,0.0,0.0
154,0.0005083686555735767,4.071650394621429e-08,0.9994906187057495,9.411567702954926e-07,0.0,0.0
155,0.9992278814315796,0.0007712650112807751,2.8629278858716134e-07,5.806135732200346e-07,0.0,0.0
156,0.14099086821079254,0.0005660962196998298,0.8584396839141846,3.3372498364769854e-06,0.0,0.0
157,0.0011115588713437319,2.4538158527320775e-07,0.9988877177238464,4.821472430194262e-07,0.0,0.0
158,0.09070407599210739,1.760990471666446e-06,0.9092934727668762,6.274000838857319e-07,0.0,0.0
159,0.0014456926146522164,0.0014788121916353703,0.9373776912689209,0.05969788879156113,0.0,0.0
160,0.9983389377593994,1.0739869082954101e-07,0.0016607750440016389,1.5428848598730838e-07,0.0,0.0
161,1.0662398608474177e-07,9.804860923168235e-08,1.0089181756711696e-07,0.9999996423721313,0.0,0.0
162,2.199986920459196e-05,0.00018815771909430623,0.0005907844752073288,0.9991990923881531,0.0,0.0
163,1.0975689690440049e-07,3.624635169785506e-08,3.5842521839413166e-08,0.9999997615814209,0.0,0.0
164,1.422602196043954e-07,1.0414110462875215e-08,0.9999998807907104,3.891982913728498e-08,0.0,0.0
165,0.9254774451255798,0.061827827244997025,0.012464477680623531,0.0002302778302691877,0.0,0.0
166,0.00010857328015845269,0.00016331049846485257,0.001181460334919393,0.9985466599464417,0.0,0.0
167,1.257963191392264e-07,2.3041300778459117e-07,0.9999995231628418,1.6793961776784272e-07,0.0,0.0
168,0.9801142811775208,2.3114020919479117e-08,3.627063804856334e-08,0.019885774701833725,0.0,0.0
169,0.999993085861206,5.987011263641762e-06,2.1033338271081448e-07,7.265597332661855e-07,0.0,0.0
170,5.926107178311213e-07,0.9999978542327881,3.654939746411401e-07,1.2418389587764977e-06,0.0,0.0
171,1.0801346661537536e-06,3.0341541787493043e-05,0.0020078876987099648,0.9979606866836548,0.0,0.0
172,7.968881732267619e-08,0.002140889409929514,0.7751670479774475,0.22269195318222046,0.0,0.0
173,0.9899588227272034,0.009964740835130215,7.350464875344187e-05,2.9094283036101842e-06,0.0,0.0
174,0.7487511038780212,0.001424933783710003,0.0003484884218778461,0.24947556853294373,0.0,0.0
175,4.134463597438298e-05,0.9998760223388672,4.0333154174732044e-05,4.2261530325049534e-05,0.0,0.0
176,1.0,5.755567045184762e-08,2.10754382834466e-08,2.075399763157293e-08,0.0,0.0
177,0.22140829265117645,0.7717388272285461,0.006805720739066601,4.718826312455349e-05,0.0,0.0
178,8.052040357142687e-05,0.0004020963388029486,0.9994719624519348,4.543688555713743e-05,0.0,0.0
179,5.822669777444389e-07,5.702936505258549e-07,0.9999645948410034,3.4217311622342095e-05,0.0,0.0
180,0.10084604471921921,0.0443425327539444,0.8547825813293457,2.8848260626546107e-05,0.0,0.0
181,9.968597680654057e-08,9.073464468656312e-08,8.165140741311916e-08,0.9999997615814209,0.0,0.0
182,7.612766057718545e-05,1.7592136600796948e-06,0.999919056892395,3.083079036514391e-06,0.0,0.0
183,1.7525792372907745e-07,1.981772967951656e-08,0.9999997615814209,2.5081600796283965e-08,0.0,0.0
184,1.9838264506688574e-06,1.4598379493691027e-05,0.9999834299087524,2.8164279797238123e-08,0.0,0.0
185,0.8858358860015869,1.661752503423486e-05,0.11413758993148804,9.91451906884322e-06,0.0,0.0
186,0.11677392572164536,0.0003609521663747728,0.8818342685699463,0.0010308412602171302,0.0,0.0
187,0.00014387723058462143,2.5745516722963657e-06,0.9997261166572571,0.0001273557572858408,0.0,0.0
188,8.515508670825511e-05,4.499581152117571e-08,0.999914288520813,4.394806012442132e-07,0.0,0.0
189,4.611265831044875e-05,1.215351641548068e-08,0.9999538660049438,1.0178202280997084e-08,0.0,0.0
190,0.9988825917243958,0.0010992917232215405,8.05536637926707e-06,1.0033941180154216e-05,0.0,0.0
191,6.3067204791877884e-06,6.4677738009777386e-06,0.9999812841415405,5.995997071295278e-06,0.0,0.0
192,0.002956878626719117,4.206715331633859e-08,1.669615272703595e-07,0.9970429539680481,0.0,0.0
193,4.5203062626342216e-08,4.661083963242163e-08,0.9980819225311279,0.0019180109957233071,0.0,0.0
194,1.561459939125598e-08,2.057862857895998e-08,1.539076599499367e-08,1.0,0.0,0.0
195,0.9992490410804749,1.3322193126441562e-08,1.5051055513026768e-08,0.0007508950657211244,0.0,0.0
196,4.241179794917116e-06,0.04135880991816521,0.958361029624939,0.00027591752586886287,0.0,0.0
197,1.0925982678600121e-06,0.0005507487803697586,0.99944669008255,1.3788127262159833e-06,0.0,0.0
198,0.010495530441403389,9.996873995987698e-05,0.2200290709733963,0.7693754434585571,0.0,0.0
199,0.1555386334657669,0.844459056854248,6.869731237202359e-07,1.567804361002345e-06,0.0,0.0
200,9.932349342989255e-08,0.9955086708068848,0.004156036302447319,0.0003350790648255497,0.0,0.0
201,0.9932639598846436,0.0007365797646343708,0.0028928585816174746,0.0031065645162016153,0.0,0.0
202,0.04985218495130539,0.220774307847023,0.6610144972801208,0.06835900992155075,0.0,0.0
203,3.8066127672209404e-07,3.4562231121526565e-07,0.9999990463256836,2.3103427793103037e-07,0.0,0.0
204,1.335959223069949e-05,0.9999315738677979,5.4739804909331724e-05,3.9380290672852425e-07,0.0,0.0
205,0.9970691800117493,0.0001360397000098601,3.955154284085438e-07,0.0027943553868681192,0.0,0.0
206,9.637510629545432e-07,0.10671255737543106,0.8739168643951416,0.01936965622007847,0.0,0.0
207,3.6272496117817354e-08,2.5864801855846054e-08,0.9999998807907104,5.1020872859908195e-08,0.0,0.0
208,1.8646488797458005e-06,1.478482431593875e-06,0.999996542930603,1.598822620962892e-07,0.0,0.0
209,1.3635800932831899e-08,1.7207275604391725e-08,1.0,1.5669794350969823e-08,0.0,0.0
210,1.1113716880117863e-07,0.0005621613818220794,0.9994376301765442,7.060052098495362e-08,0.0,0.0
211,3.249949145356368e-07,1.2324484544024017e-08,0.9999996423721313,1.4422448124662424e-08,0.0,0.0
212,5.258691544440808e-06,1.699661515885964e-05,0.9999655485153198,1.2181410056655295e-05,0.0,0.0
213,0.00036526992334984243,0.8102086782455444,0.03048468939960003,0.158941388130188,0.0,0.0
214,0.9999984502792358,4.7391296220666845e-07,5.407044909588876e-07,5.250292929304123e-07,0.0,0.0
215,3.541716296240338e-06,9.147687705990393e-06,0.9999850988388062,2.3185423287941376e-06,0.0,0.0
216,8.571038051741198e-06,0.8638991713523865,0.13608616590499878,6.111346920079086e-06,0.0,0.0
217,0.007489725947380066,1.4654090591648128e-05,0.9924248456954956,7.079983333824202e-05,0.0,0.0
218,2.615092675739561e-08,1.478411917332778e-07,0.9999998807907104,2.4121707298263573e-08,0.0,0.0
219,0.006380937527865171,0.05797102302312851,0.9044037461280823,0.031244298443198204,0.0,0.0
220,7.873888534959406e-06,1.6812458980552947e-08,0.9258763194084167,0.0741158202290535,0.0,0.0
221,0.001710366690531373,0.9628684520721436,0.019872063770890236,0.015549173578619957,0.0,0.0
222,0.7082064151763916,5.006334049539873e-06,0.2917819619178772,6.694514468108537e-06,0.0,0.0
223,1.8964146875077859e-07,1.565712359763438e-08,0.9999997615814209,2.0017669299932095e-08,0.0,0.0
224,3.574665242922492e-05,0.0013710890198126435,0.9985931515693665,1.659421755562107e-08,0.0,0.0
225,1.3345484717319778e-08,1.3817945898608741e-08,1.0,1.117880721324127e-08,0.0,0.0
226,0.00018866194295696914,0.9995500445365906,3.14784592774231e-05,0.00011765507952077314,8.358006016351283e-05,2.871793731173966e-05
227,1.3353160355222826e-08,1.7068597202296587e-08,0.999998927116394,1.0603359896776965e-06,0.0,0.0
228,0.0004362714826129377,0.00041846290696412325,0.00044167813030071557,0.9987035989761353,0.0,0.0
229,0.0001958829234354198,0.00036227787495590746,0.9992087483406067,0.0002330892748432234,0.0,0.0
230,0.9999648332595825,5.651578476317809e-07,7.745968105155043e-06,2.6838662961381488e-05,0.0,0.0
231,1.3431255183604662e-06,1.6155794355654507e-06,0.9771783351898193,0.022818714380264282,0.0,0.0
232,2.939274068580744e-08,8.684700070205054e-09,0.9999997615814209,2.7478913011691475e-07,0.0,0.0
233,4.396718577481806e-05,3.970378656958928e-06,0.999950647354126,1.3882579423807329e-06,0.0,0.0
234,0.9999995231628418,3.327269553210499e-07,7.329968809699494e-08,3.436594653294378e-08,5.646330336617211e-08,0.0
235,0.04839824140071869,3.6833991998719284e-06,0.9515925645828247,5.587386567640351e-06,0.0,0.0
236,1.1954857654927764e-06,1.3482624581229175e-06,0.9999945163726807,3.024473926416249e-06,0.0,0.0
237,1.0750960655059316e-06,4.65522643935401e-05,0.9999510049819946,1.364500690215209e-06,0.0,0.0
238,0.9999784231185913,3.897203441738384e-06,1.48987728607608e-05,2.7517728540260578e-06,0.0,0.0
239,0.23068058490753174,2.8638778530876152e-05,0.7673057913780212,0.0019850211683660746,0.0,0.0
240,0.00010539964569034055,2.32488673646003e-06,0.9998900890350342,2.1259820641716942e-06,0.0,0.0
241,0.9999998807907104,1.4409225812528348e-08,1.709735109045596e-08,1.2960379081050633e-07,0.0,0.0
242,0.001611923100426793,0.0008244385244324803,0.9967766404151917,0.0007869390537962317,0.0,0.0
243,2.6552363124210387e-05,0.00011069975880673155,0.17489247024059296,5.4434858611784875e-05,0.8249158263206482,0.0
244,0.00015127533697523177,1.937957279096736e-07,0.9900021553039551,0.00984647311270237,0.0,0.0
245,1.0,4.308468248837016e-08,3.9722142020082174e-08,4.916672935451061e-08,0.0,0.0
246,0.001086732721887529,5.066603080194909e-06,1.2345654795353767e-05,0.9988958835601807,0.0,0.0
247,0.23573185503482819,0.4095163643360138,0.12028753012418747,0.23446424305438995,0.0,0.0
248,1.4485589190371684e-06,3.987358923041029e-06,2.5888390155159868e-05,0.9999686479568481,0.0,0.0
249,0.012584351934492588,0.008404210209846497,0.0015817502280697227,0.9774297475814819,0.0,0.0
250,0.000335023389197886,5.6687690630496945e-06,0.9996588230133057,4.4379345354172983e-07,0.0,0.0
251,1.7949504993453047e-08,0.7869218587875366,0.2130771428346634,1.0477815521880984e-06,0.0,0.0
252,2.713951232635736e-07,0.9999750852584839,2.59332807672763e-07,2.4448016120004468e-05,0.0,0.0
253,4.6339941036421806e-05,0.9998295307159424,3.533849667292088e-05,8.876542415237054e-05,0.0,0.0
254,0.9731507301330566,0.025909733027219772,0.000939411751460284,6.01795662191762e-08,0.0,0.0
255,2.385283437433827e-07,6.092806870583445e-05,0.9999386072158813,2.680956185940886e-07,0.0,0.0
256,7.170452818172635e-07,7.245434403557738e-07,0.9999978542327881,7.057938660182117e-07,0.0,0.0
257,0.009305665269494057,0.02337571419775486,0.9671836495399475,0.00013500316708814353,0.0,0.0
258,0.9999498128890991,4.819258538191207e-05,1.292276010644855e-06,6.635783051933686e-07,0.0,0.0
259,2.9477507723640883e-07,4.6267018660728354e-07,0.999998927116394,3.3647742725406715e-07,0.0,0.0
260,9.511907705928024e-08,1.3912773511037813e-06,0.9999984502792358,8.801088569043714e-08,0.0,0.0
261,0.9999998807907104,2.178998670387955e-08,2.824360656461522e-08,7.81515083758677e-08,0.0,0.0
262,1.055966691865251e-07,1.4311336826722254e-07,0.9999996423721313,8.836691733904445e-08,0.0,0.0
263,1.4638539269640205e-08,1.759578971416431e-08,0.9999998807907104,1.1150063983222935e-07,0.0,0.0
264,0.99994957447052,1.586071630299557e-05,1.8026927136816084e-05,1.6595151464571245e-05,0.0,0.0
265,0.9960081577301025,0.0023812134750187397,0.0004129689186811447,0.0011977148242294788,0.0,0.0
266,0.08626419305801392,0.0011403831886127591,0.689479410648346,0.2231159806251526,0.0,0.0
267,3.872153087058905e-08,0.9999997615814209,1.229560098181537e-07,9.663352074085196e-08,0.0,0.0
268,3.2283373911923263e-06,0.892310380935669,2.7986493478238117e-07,0.1076861247420311,0.0,0.0
269,1.869365860329708e-06,0.07194732874631882,0.9280495047569275,1.3069682154309703e-06,0.0,0.0
270,1.9392093264514187e-08,4.291180459858879e-07,1.4730681563435155e-08,0.9999995231628418,0.0,0.0
